# weights, mloglkl, A_IA, D_z1, D_z2, D_z3, D_z4, D_z5
2.252585340297175458e-04 1.864116756495161837e+02 1.319103986940740825e+00 -4.078100632856763996e-02 1.663136339175304290e-02 2.323982142068600765e-02 -2.385612895375707754e-02 -6.669968395978803644e-05
2.259604719367455542e-04 1.864075643511710894e+02 7.829171542063058098e-01 -6.611653717543181097e-02 -1.456286010922638180e-02 3.608578141383340931e-02 -7.790960181106594551e-03 1.047053762481799100e-03
2.257441814083533717e-04 1.864075220147387313e+02 6.789675597169892995e-01 1.217778925566921633e-02 -3.065605966395170551e-02 1.992020547603420844e-02 8.943805482534060436e-03 -1.279668816099395479e-02
2.255725743063340171e-04 1.864072824877684127e+02 3.597416561426136639e-01 2.227583540859641442e-02 -3.041259863720398998e-02 3.145111668203294519e-02 -1.297506675966382528e-02 -2.280203063667739227e-03
2.254411807180597375e-04 1.864068651466808433e+02 8.893292283908342810e-01 -1.387843239477756785e-02 2.034517966891137564e-02 1.766517032985956415e-02 -1.646854045593634797e-02 1.979285582497875701e-02
2.252501960913140305e-04 1.864067126651735862e+02 1.052137774107466228e+00 -2.609937739105529231e-02 -3.703532719420089825e-02 -7.352581940491681456e-04 -7.758213283635673890e-03 1.944979203199699580e-02
2.252568386270789537e-04 1.864056831760191528e+02 1.537266225797513819e+00 5.501580410690250222e-02 -2.976618018865762744e-02 1.769426998375728255e-02 -9.648999678528977914e-03 -1.789000825593183019e-03
2.250969717166293490e-04 1.864053931374472199e+02 1.410279970969596341e+00 1.695017252196819035e-02 -2.713884571004339386e-02 6.423242341220977702e-03 3.696049701725337422e-03 -1.915279855930694317e-02
2.254361726744247003e-04 1.864028873613412145e+02 1.599643707275390625e+00 -1.386256062984467241e-02 1.910810244083405163e-02 3.335348081588744573e-02 -1.791470575332641466e-02 1.427552139759064032e-02
2.254026840644558316e-04 1.864020359226709331e+02 1.741810209864928183e+00 -2.391797383166154034e-02 -3.311029011946044209e-02 2.861989322012346848e-02 -1.893036932852715931e-02 -9.135103361577339570e-03
2.255679381398908350e-04 1.864003030408613313e+02 2.069721234099588969e+00 -6.107996870910165771e-02 -6.991733528841061196e-03 4.885903919113650240e-02 -1.241281947018488263e-03 1.247117440905935737e-03
2.263661510850638195e-04 1.863957706064014701e+02 8.872091167597586647e-01 -2.333940007297738428e-03 -3.469635763950356527e-02 1.015117818725544407e-02 -1.857189758147086492e-02 -9.786943704248454029e-03
2.266461076976740191e-04 1.863935346281566581e+02 1.485333927577173085e+00 3.773188387192770443e-02 -1.372832660657433146e-02 -2.548158208244483136e-02 8.479579172573400991e-03 -2.246627852806135778e-03
2.264206552727671899e-04 1.863935298565068592e+02 1.566215676836516302e+00 3.104009750851798033e-02 -7.353408404722996949e-03 2.938471696994024440e-02 -1.907812546018789954e-02 -9.474314783379882837e-03
2.264980835232577262e-04 1.863921879485899922e+02 2.297169371159995421e+00 -2.368041750246263621e-02 -1.040415650015650423e-02 -3.493938151636241662e-02 7.868533357146705043e-03 -5.656657153680712952e-03
2.264470596868666235e-04 1.863914132466746594e+02 1.308701406645239373e+00 -1.250622674971130222e-02 -1.622409194406471827e-02 -1.244316593103471369e-02 1.877420565251726459e-02 1.483029621094610756e-02
2.263152542214700105e-04 1.863909954747667825e+02 7.461166847459406171e-01 5.015874622004352912e-02 -1.793817157677544266e-02 2.336130737111116740e-02 9.407104507122864001e-03 -9.408667574890727803e-03
2.261681038063955611e-04 1.863906458872853875e+02 1.018118225394859522e+00 -1.401119374396433970e-02 -6.509587197680778703e-03 4.921568680423053788e-02 -8.562338414002054060e-03 1.879448702279060135e-02
2.260099132928430421e-04 1.863903455697733591e+02 1.025068257103260549e+00 6.747934839887952119e-02 -8.905539133933410012e-03 -3.820014292403375866e-03 -1.290883493635397797e-02 -6.873937845381303258e-04
2.260693151618789281e-04 1.863890827757070099e+02 1.913411493325503088e-01 -3.703532659642053138e-02 8.301024926251857061e-03 -6.414878980914875961e-03 -9.798378749076637473e-03 1.153327387752389743e-02
2.259574673221831939e-04 1.863885776483398615e+02 1.930135231580896615e+00 -6.829818016828845262e-02 5.232465601066618732e-03 3.450400699156293272e-02 -1.509977500123557692e-02 3.647265836787892679e-03
2.261705832064843922e-04 1.863866349247029177e+02 5.240382154305596174e-01 -1.796284010173673784e-02 1.494527430137090884e-02 4.764245130131572470e-03 8.632155149582682041e-03 -1.632968745661657686e-02
2.265496685649899522e-04 1.863839602240654756e+02 1.498205633506068502e+00 -4.019115027289188458e-04 -4.003895671022236757e-02 1.516512897321618814e-02 1.740889525907710067e-02 2.234556144619509466e-03
2.265638308879233166e-04 1.863828977129155646e+02 1.467285674213353985e+00 5.246510805611888373e-02 7.110657878843948398e-03 3.585467161060221231e-02 -1.133955152349613513e-02 6.819861854926181910e-03
2.264023200872732067e-04 1.863826108381994402e+02 2.503035106916227548e+00 -2.650169468093821479e-02 -1.358178393379919080e-02 8.406396041105865247e-03 1.199241383593550869e-02 -1.598841830659310237e-02
2.263896407733134416e-04 1.863816668432307324e+02 -7.808770970419143254e-02 3.004101794225801092e-02 9.448646937050525496e-03 2.363254749014560840e-02 -1.667782303736524072e-02 8.945032490122226121e-03
2.262137314112082213e-04 1.863814441656360259e+02 3.024680614471435547e-01 -1.249977958202362627e-02 -1.800630462169647283e-02 1.006671023368835294e-02 1.414166164398193010e-02 1.341340184211731179e-02
2.264478748694849172e-04 1.863794096467994166e+02 3.504650682782708415e+00 -5.324350815054608443e-02 -1.801476121736231284e-02 1.226597628917663885e-03 -7.569476932412725484e-03 6.901866032245469740e-03
2.262700777319863075e-04 1.863791951122116757e+02 2.012113918511960975e+00 -5.796354274992809169e-02 -1.183836171831754297e-02 -3.740084636837621296e-02 2.589123667400987372e-03 3.595632858090391792e-03
2.261765191097194275e-04 1.863786086797984183e+02 -1.018755679903371458e-02 -4.313624515295846895e-02 6.419488523963887139e-03 3.669063573653666421e-03 -1.056491350266415899e-02 1.356235034667169215e-03
2.259518997118549098e-04 1.863786022887245224e+02 2.433874701680435848e+00 -2.237685348902904159e-02 -5.152257977947034134e-02 1.095603777006484703e-02 -5.972452471333371260e-03 1.187121741906355110e-02
2.264826949516481665e-04 1.863752558921864022e+02 5.732997168870053173e-01 -1.429082813060635060e-02 -3.778818567452602029e-02 2.809782490694669177e-02 -7.067142374693035495e-03 1.179000412425321859e-02
2.267027300498201427e-04 1.863732848322038080e+02 1.359113090967282389e+00 -3.664146191141133546e-02 1.684054063344124497e-02 -6.203043841905522826e-03 5.730018392615957024e-03 2.130145241226132080e-02
2.264869296513994539e-04 1.863732371946865385e+02 5.233555828081977168e-01 -9.960217822417724576e-03 1.785751215234791800e-02 2.657075589137682103e-02 1.780597107865829892e-02 1.187323780521495897e-02
2.263741783426664249e-04 1.863727351456435599e+02 8.420053862016425583e-01 3.423583259739908236e-02 -1.826380587727256810e-02 -2.119772438549330507e-02 -1.244624330850661528e-02 -6.683656664004011122e-03
2.263281217225872289e-04 1.863719386198483505e+02 3.101850271605284703e+00 -3.136026106197936647e-02 -4.514280377103024877e-03 -9.633087117266250776e-03 -6.494097620393993880e-03 -1.035172132020568611e-02
2.261281082436723269e-04 1.863718227429024239e+02 1.667662121549187582e+00 -1.814926922804251108e-02 -2.893706256492962342e-02 9.024961031574643688e-03 -2.602493378784140332e-02 1.105056632026214791e-02
2.260348375714627998e-04 1.863712352962723742e+02 1.991178546994188281e+00 -6.029410183050581268e-02 -4.901132251539166984e-03 -3.413383537913818738e-02 -1.096724822552845244e-02 3.147146593245303547e-03
2.260763917219458098e-04 1.863700514735849652e+02 2.167880085953598268e+00 5.176648826935630054e-02 -9.047726494353071358e-03 -3.975905345455277295e-03 -3.844405160701960811e-03 2.339917020973220074e-03
2.261650124845669696e-04 1.863686595556272607e+02 4.152845613982512063e-01 -1.871007929504997502e-02 2.303507732448034639e-02 1.598619312429577777e-02 6.825572345636812810e-04 -1.587764261205703784e-02
2.265290034283693496e-04 1.863660514450295977e+02 9.483942381824830292e-01 -2.945699038431007222e-02 -1.138092059287073438e-02 1.556573351378980063e-02 -2.305875283362561132e-02 -1.204586236776699487e-02
2.265930406970015723e-04 1.863647687959292796e+02 2.230628749899292274e+00 -1.891901808853758971e-02 2.884559852794492396e-02 6.388935670446627135e-04 4.789459631824116714e-03 -6.343119132941572175e-03
2.265468461148437661e-04 1.863639726825597052e+02 1.152292255360388040e+00 4.245014592081912397e-02 2.529419502909148465e-02 4.361222297898217914e-03 -1.681075390157850402e-02 1.195097633717480401e-03
2.266342807779645981e-04 1.863625868118381561e+02 2.928736798398370311e+00 -4.782718406264047095e-02 1.202750432590607432e-02 -8.277664348770655267e-03 -7.798444794820259818e-03 1.204163022790333271e-04
2.264685583893668501e-04 1.863623183119818805e+02 1.025563545907670182e+00 -4.153311984517285560e-02 3.167110695614737403e-02 6.138598511041343242e-03 -1.049098907920164095e-02 1.330181044027872739e-02
2.267992509371527250e-04 1.863598591631094052e+02 1.309337066598228461e-01 5.437553192449294526e-02 -3.744761037067820264e-03 5.506404039842704989e-03 -2.912183165508459848e-03 -9.906665498921794766e-03
2.267882899445901584e-04 1.863589074933283314e+02 -7.941097514247985600e-04 -2.283245396712552111e-02 -6.155729804944304329e-04 2.767198939403822666e-02 -6.115618044997567920e-03 -1.181509811351619255e-02
2.268642858600948607e-04 1.863575724531664264e+02 2.998237247145398854e-01 -2.882164169340532822e-02 1.478888358123098268e-02 -1.020363399640096536e-02 -1.546215324925190315e-02 5.333422890893051160e-03
2.268112727332252394e-04 1.863568061581835877e+02 1.751695365807700355e+00 -7.466793733987575621e-02 -2.376814897524847509e-02 -1.270166641143220809e-02 7.924375910272049572e-03 1.250440772511457466e-02
2.269704443313139066e-04 1.863551046243904352e+02 2.075047647740619894e+00 5.513014021084408633e-03 -8.536123840120396489e-03 -2.271687032918773275e-02 2.676018808933269821e-03 1.935145870115093092e-02
2.271045527925298765e-04 1.863535139357774710e+02 1.081105014251158458e+00 1.458740382819083414e-02 -2.204150480999422790e-03 1.542887656841727961e-02 -2.062565144606060691e-02 2.039137909435234652e-02
2.270059452147535936e-04 1.863529482246995030e+02 1.155882889170595007e+00 -2.285548614525655109e-02 2.623450587969852754e-03 1.279110378669930104e-02 -2.070650066761891075e-02 -1.640615106988945957e-02
2.268345932724903831e-04 1.863527033443324115e+02 1.866372668134855139e+00 -7.428302877789638714e-02 -4.482539184749823741e-02 -2.794850749412020052e-04 2.776133206504882711e-03 2.936529269650073326e-03
2.266088296528436007e-04 1.863526991185651980e+02 8.000618634463521062e-01 -2.834210188733436719e-02 -4.519578539839183562e-02 -2.172602843367996139e-03 -8.123539238998899598e-03 5.605157789011730451e-03
2.264173979441944941e-04 1.863525442427915095e+02 3.052556505158122491e+00 -2.475764659006646218e-02 -2.534816051240586232e-02 8.594826693003390639e-03 -1.942642025244425974e-03 1.913638330924298525e-02
2.262293472805192477e-04 1.863523751365358407e+02 3.224895764879285309e-01 -2.649834813259631383e-02 6.641350906444229429e-03 2.908781723447563528e-02 -1.378030811551397838e-03 -1.605815824606028966e-02
2.263532299445165181e-04 1.863508276887403667e+02 1.535543593737151546e+00 -4.235443196285056111e-02 -3.975907758173290174e-02 -1.165655472238100177e-02 1.345599108767630420e-02 5.777045861292823270e-03
2.264731730938053327e-04 1.863492979353899273e+02 1.967262714454354189e+00 2.390968029524916105e-02 -2.743644794884766980e-02 -1.469369083552744815e-02 -1.698547498498555533e-02 9.575052304977370310e-03
2.267519203422212681e-04 1.863470678742675091e+02 2.100920376557402491e+00 5.169970260017864305e-03 1.911789786066696306e-02 1.469514342439258436e-02 -1.098787905079718838e-02 -1.149532009352263739e-02
2.266630465274263020e-04 1.863464598940393557e+02 1.671737725071837488e+00 -5.403155426228106739e-02 -1.946452227219738068e-02 -1.723039476582140933e-02 -2.226869234063976258e-02 5.801919687567998196e-03
2.265416413175170207e-04 1.863459956573095155e+02 2.804833444300967926e+00 -6.965275887849237124e-02 3.765774213892944533e-03 5.547995641373829057e-03 -4.325753771062361419e-03 -1.003889635885971132e-02
2.264403749850960415e-04 1.863454427670421580e+02 1.144813901287044189e+00 -6.929913439079067594e-02 1.999318277694341062e-02 3.175969571321420049e-02 -1.132439372164062430e-03 4.604991659268732607e-03
2.262285761975584193e-04 1.863453785449542579e+02 9.111457870544308335e-01 6.901881287604619275e-03 -1.107077690907673495e-02 1.535989991944892996e-02 -1.681301614258309471e-02 2.272886018237339767e-02
2.260534328984477054e-04 1.863451530321297298e+02 1.886180008486636694e+00 -1.719997960705352269e-02 -1.748725520185642063e-02 3.045730475442393059e-02 8.212156813420176671e-04 -1.917143814873295202e-02
2.259748510011338888e-04 1.863445007178869730e+02 2.728323076177128215e+00 -2.468199980924613846e-02 -3.190080825320568136e-02 1.233289053296135473e-02 -8.330706856389744064e-04 2.093407303135448594e-02
2.261701614897879164e-04 1.863426367893003430e+02 2.181635629539421473e+00 -2.995952690326868229e-02 -5.291982529578011935e-02 -1.684905823582358991e-02 -5.593506775892553157e-03 5.094402411012464993e-03
2.262126453561833915e-04 1.863414489666604084e+02 4.352481298873804860e-01 -6.421232859512585045e-03 3.865283542778388814e-03 5.819994490056455694e-02 -7.774739484050309513e-03 8.928009770328704242e-06
2.260284276411389699e-04 1.863412636548266619e+02 5.887644233307050001e-01 -3.634605816603375672e-02 -2.044802044193428509e-02 2.371616282788775731e-02 6.911931883809611932e-03 1.760320716048584255e-02
2.264656487243704676e-04 1.863383311600509842e+02 1.292175627952910411e+00 -3.807438348896446945e-02 3.908272686942229623e-03 5.718664236299102199e-02 -7.228151479795615064e-03 1.611940710565154533e-03
2.268176663354418544e-04 1.863357779694960072e+02 7.045755083843960875e-01 -4.981228084149560975e-02 -2.969463313854957959e-02 1.827712959688172767e-02 1.083292175331418417e-02 5.142641942408668343e-04
2.266040111600523617e-04 1.863357203822733652e+02 1.686613932219340306e+00 4.051928013951308638e-03 -2.340227117082246955e-03 4.455232998968605695e-04 8.976358190261886361e-03 2.515952689147938487e-02
2.265443569146516063e-04 1.863349836701938216e+02 3.155733895763619401e-01 -3.816821448218034318e-02 -4.550664787905570052e-03 -1.512573178054345269e-02 -1.813922270097682865e-03 -8.053214048183696128e-03
2.270888861480376171e-04 1.863315829224388835e+02 8.526873030536270548e-01 -3.547469203328129650e-04 -1.031172621134470585e-02 -3.834639149764285104e-04 -9.924234693860223278e-03 2.486466315120990089e-02
2.275978707457937563e-04 1.863283440852498245e+02 1.868555800863346050e+00 1.889270441170175230e-02 -5.287019490842329028e-03 5.338737921482457349e-02 1.526149783761719669e-03 1.409642842077465930e-03
2.277026113164851541e-04 1.863268839909751762e+02 -3.346700851255857145e-01 -2.950946819513911024e-03 -1.857088510596710540e-03 2.175863599212092547e-02 7.531953902897528530e-03 -1.170099978466218604e-03
2.280482595008202285e-04 1.863243671611773777e+02 1.049037688621620390e+00 4.185197423837445918e-02 -3.301712936288420108e-03 5.368941629903221935e-02 -2.998574506232705439e-03 6.359149202248684518e-03
2.279250293629321675e-04 1.863239076759131763e+02 9.314798695937884787e-01 -5.248192174276951338e-02 -8.431821662525998407e-03 2.509964224548917600e-02 -1.180331597368885696e-02 1.857686473052382742e-02
2.277716092257579068e-04 1.863235810192296924e+02 1.241100654839538464e+00 3.659020637644826157e-02 1.383359175532367091e-03 -2.873576590903971495e-02 6.168610401275628763e-03 5.175801268246411901e-03
2.278261174097355359e-04 1.863223417371567336e+02 1.342934352681482757e+00 1.861272345093688274e-02 2.202653675931019739e-02 2.434058138952580053e-02 -9.070080408584035858e-03 -1.499726191841162931e-02
2.279925475693067322e-04 1.863206114898906094e+02 1.531433994952497102e+00 4.358393048954507798e-02 -3.569055719976261393e-02 1.126955712895787165e-02 3.623259887000740420e-03 1.177495388477659000e-02
2.279923558523623832e-04 1.863196123307822063e+02 2.038523160862842687e+00 -7.013574966675589772e-02 1.972919794284305750e-02 -1.184759804999521715e-02 -2.343993258721782658e-03 -8.254064294378887778e-04
2.293529763337047423e-04 1.863126622339961216e+02 1.704314727111420069e+00 -3.061451856636546176e-03 -5.231689821958151326e-02 2.166195948381034742e-02 -7.051245405622352802e-04 -2.502990115714753827e-04
2.293548878040863775e-04 1.863116538998447993e+02 1.669020609574152658e+00 4.500974494650700208e-03 -4.094848286207886795e-02 -2.245361970868438306e-02 6.958503510780998658e-03 -9.215371181401643685e-04
2.291859304043343006e-04 1.863113908349253336e+02 1.421242157837373732e+00 2.596172379908325001e-02 -1.797887505365509259e-02 -1.212727075327929560e-02 -2.351775676226018630e-02 1.268543773914665440e-03
2.291047748918528261e-04 1.863107450010142259e+02 1.648464658407158723e+00 1.233155221766533971e-02 2.841265361454428651e-02 2.434369743546319076e-02 -1.619558487610500003e-02 6.795081190398309656e-03
2.290029840059945121e-04 1.863101893981481396e+02 2.441388834301950084e+00 -9.518999392174051777e-02 -1.482218691803441346e-02 -5.586958451989504360e-04 -6.707877052103256715e-03 9.591454417139051725e-03
2.289682842987586281e-04 1.863093409347605984e+02 1.188788939850677906e+00 -1.899898952484868619e-02 -4.188362852291584171e-02 -1.509415631382585166e-03 9.743200524879550017e-03 1.370975222537317711e-02
2.287635234904352366e-04 1.863092356107192415e+02 8.891609784236074177e-01 -4.125021312756381453e-02 2.142956466077482192e-02 -4.958480156993516630e-04 -8.917369552202701610e-03 1.790239178803179620e-02
2.285762410564058764e-04 1.863090546186385268e+02 3.111635233295961811e-01 4.236226882658473969e-02 -9.368250940375584535e-03 4.662884779269027558e-02 2.754066964646417759e-03 -2.855670344783942105e-03
2.283616356701864691e-04 1.863089939384583431e+02 4.696622966922365805e-01 4.035343368000644804e-02 -7.818108915523563907e-03 3.878046299303591904e-03 -1.674328149182633188e-02 1.465124665722392777e-02
2.286077754549149907e-04 1.863069166680654405e+02 2.421506632842273632e+00 -1.938334655087040059e-02 -4.423200970479670979e-02 1.681813556729330750e-02 -1.383259719871758262e-02 -5.440146841055953919e-03
2.288178148017684568e-04 1.863049983138408834e+02 7.981343136451712894e-04 5.642738431180437109e-02 -8.756536011950470655e-03 1.544695786967745232e-02 -6.663269186195103916e-03 7.972552353070108677e-03
2.291380348123998303e-04 1.863025998381446584e+02 1.776970651788368549e+00 -4.798273311644231376e-02 -4.826830907814452787e-03 2.206873689123553528e-02 -8.233081316132220828e-04 -1.976353531293043725e-02
2.290178799438674791e-04 1.863021243533475513e+02 2.040204496068849238e-01 -2.921232773212875666e-02 -2.204325078696085793e-02 1.361568868828300083e-02 -1.466624402326869789e-02 7.412228684144595015e-03
2.287929557881453126e-04 1.863021069608188043e+02 1.386105194971809951e+00 -4.468316442474593031e-02 -3.301763996819818275e-02 2.530024530074846678e-02 -1.516755002797629329e-02 1.442694197354600638e-02
2.286777887825315798e-04 1.863016104553456955e+02 3.380078647275354342e+00 -6.819179852950339737e-02 -6.375118781014377234e-03 -6.991377110341812084e-03 2.091770602752535124e-03 1.089562351545281249e-03
2.288515866887880950e-04 1.862998507318222323e+02 1.816153014136263621e+00 6.912260863051383764e-03 -1.149704943138643576e-02 -4.248954131361740161e-03 2.299946326898313215e-02 3.426731618787960676e-03
2.291068640370326210e-04 1.862977358823231953e+02 2.343691442105345857e+00 -6.965181246534783710e-02 -1.808994827246568349e-02 2.996914503064584956e-02 1.997674678008695692e-03 1.588854482153928549e-02
2.289312577913528337e-04 1.862975026580386952e+02 1.450261987028786059e+00 -1.447865689546279366e-02 3.764788716948644365e-02 2.376238424595522591e-02 -2.417015761480477420e-03 1.308825531113238377e-02
2.288432931780352657e-04 1.862968869721698013e+02 1.517209320185402888e+00 4.712004438976012677e-02 -2.777310815054456761e-02 1.766272611156627370e-02 -4.900461216211723925e-03 -9.943929640332884595e-03
2.288382079717120700e-04 1.862959091937640892e+02 2.843168880590203784e+00 9.879136598447676998e-03 -2.404641425751700978e-02 8.760290270394294199e-03 -4.491996136322375099e-03 -7.531809060538258854e-03
2.289460260046336133e-04 1.862944381507402056e+02 9.346966553302404890e-02 -2.006519680131688133e-02 -1.417382115293214923e-02 -1.167725644908314264e-02 4.661238259937548756e-03 -1.961616083639591140e-03
2.288459552384188912e-04 1.862938753395591789e+02 1.974236668077338663e+00 7.170778810067723885e-03 5.547181861463898467e-03 1.469713056758537029e-02 -1.155979211831767439e-02 2.268032540919175805e-02
2.286753563061790211e-04 1.862936210925365685e+02 9.722226093487957854e-01 3.986647041213677023e-02 -3.404461743281864128e-03 -8.509159262761203935e-03 -1.302807180959148978e-02 1.770363171474227670e-02
2.285225217479959004e-04 1.862932896632855488e+02 6.501676492706716104e-01 -6.153183716149553811e-02 -1.238182074205136651e-02 1.370942671248555345e-02 -1.418814950636895431e-02 -5.084478860951823637e-03
2.288634845746553522e-04 1.862907987436460644e+02 1.683034673583500229e+00 3.393751783740976691e-02 -1.217879590796386996e-02 -2.574316964463219809e-02 -2.711557889375784680e-03 -8.411401873442015537e-03
2.286813852246424969e-04 1.862905947283533123e+02 1.744612110022734974e+00 1.336412132671439823e-02 -5.555328114529689554e-03 2.272943107572501786e-02 1.140498874935092638e-02 -1.645095416976904631e-02
2.284785536782778443e-04 1.862904820832697226e+02 2.988407919351429243e+00 -5.853417438252508931e-02 -1.817453313689387090e-02 1.074050489080251303e-02 -1.647143792762290407e-02 1.074070365766566226e-02
2.283169680372762619e-04 1.862901895580152711e+02 2.647576553255225562e+00 -8.766797605138249017e-02 -2.125029216305901469e-02 1.651547908085759797e-02 1.795857725439553576e-05 1.108615974742029747e-02
2.281967773132982094e-04 1.862897161170859306e+02 4.720299004330179571e-01 -4.495307023943748148e-02 1.686697776507413427e-02 -3.243032939527420999e-03 -1.099625756806572180e-02 1.145026033472770072e-02
2.280303717354691996e-04 1.862894456027623562e+02 2.716157280479274405e-01 -5.255391883255949859e-02 2.960764733817677907e-03 9.970777466149355339e-03 -1.287885866392706607e-02 6.904737587217629757e-03
2.278434065573875891e-04 1.862892658525660181e+02 2.220488638121652869e+00 -7.452556457043138516e-02 -5.811017661840015003e-03 1.680850711196726910e-02 1.469331913155427771e-02 9.752264743132628422e-03
2.276212564904177532e-04 1.862892413402497311e+02 5.605976251608861816e-01 2.215010423666290140e-02 2.156815022395501547e-02 3.302052896081417166e-03 -1.605796854286238584e-03 2.088219552008113711e-02
2.279741746456197260e-04 1.862866920787704430e+02 1.069291080509977121e+00 -3.303743819079604793e-02 -6.660162742022308902e-03 6.814153843363951468e-03 -1.793768985632160362e-02 -1.727624020907724336e-02
2.277891853177297732e-04 1.862865038567863962e+02 2.855892433231163707e+00 -3.112980603101443700e-02 7.080058241814152220e-04 -1.914824053704694551e-02 -1.506120054312667586e-02 1.289244963888443174e-03
2.277723452659085560e-04 1.862855777877515493e+02 2.027631516778132692e+00 -3.784926365647384161e-02 7.853206481444247045e-03 2.828731849440506430e-02 -1.583354448912006884e-02 -1.171532003791806581e-02
2.277078366720021408e-04 1.862848610430803262e+02 1.198021211623807147e+00 -3.084645228264501493e-02 3.645889394893581104e-02 2.455025126902010690e-02 8.597184985792642731e-03 7.220644543809842664e-03
2.275750558651197021e-04 1.862844443323399446e+02 2.736260133915763504e+00 -3.388913671926746529e-02 -3.221385037175000104e-02 3.645255337441023757e-02 1.309884430083146922e-03 -4.221246374644521682e-04
2.273614550909552163e-04 1.862843833679403645e+02 2.395729792141521486e+00 -5.699796769984879358e-02 -4.948166149949742576e-02 1.374844404684504029e-02 -7.621755837369719594e-03 6.044354074264124410e-03
2.272936258216470210e-04 1.862836817447656017e+02 1.360643685519490553e+00 -9.751333958272448421e-03 -1.917779830344625708e-02 4.793596800254283641e-02 -1.188717103435295991e-02 1.486227872633107128e-02
2.271078761422699193e-04 1.862834993023173524e+02 7.443084750511674841e-01 -4.111388488233704008e-02 -9.314277005361484840e-03 3.010806436146362675e-02 1.555612609843319560e-02 1.171310283427825366e-02
2.270775396195379723e-04 1.862826328888294825e+02 -9.226042538074175070e-02 3.962865914445688753e-02 2.784095723607388218e-02 2.261113502376389806e-02 -2.997525669455047836e-04 6.983585890328845858e-03
2.268744633625207263e-04 1.862825275925392532e+02 2.944479757431793132e+00 2.864503931698236805e-04 -1.605170334895635736e-02 5.880885703614252558e-03 -8.471688534084694661e-03 -7.133622750322272249e-03
2.268904103903225460e-04 1.862814573049135163e+02 4.836522441875477085e-01 3.154626784808932383e-02 2.892554698517386946e-02 3.519218683490793476e-02 9.190755289812148343e-03 8.102208766650728644e-03
2.268136040996354935e-04 1.862807958793539456e+02 1.828047891106886702e+00 -3.102080448586286288e-02 -6.418163831939244224e-03 5.504828765581427918e-02 -9.161108053338220397e-03 6.228172054448206929e-03
2.267914096898426292e-04 1.862798937372220962e+02 1.344509673762244617e+00 5.269117528955748198e-02 2.417226541374506432e-02 2.655915857710187955e-02 -5.643210199918893138e-03 3.133442922988276258e-03
2.271226678204140521e-04 1.862774341738122530e+02 2.349479205868700404e+00 -2.348902257640760050e-02 -2.728236834294126001e-02 -3.282952228865958916e-02 -1.192985747600880733e-02 -4.598024709165340201e-03
2.270497259311714039e-04 1.862767553817538442e+02 7.207923738654447021e-01 -3.305258105538115554e-02 -5.011732460314402560e-03 1.853439009234514323e-02 2.031691904396461246e-02 -4.686194949099442564e-03
2.269381347944275608e-04 1.862762469858191992e+02 1.226960504920856287e+00 -1.246696710702685507e-02 -6.967862321250267721e-03 2.232184478427454155e-02 2.033054982443475295e-02 -1.127066384515885977e-02
2.269167426032793185e-04 1.862753412546802281e+02 1.801024037165111835e+00 -1.616566401742484949e-02 3.185687907914222516e-03 -2.919159449283051377e-02 -8.261805393261569680e-03 -1.260181925262227054e-02
2.267924545302957187e-04 1.862748891301779111e+02 1.403433811888327831e+00 6.115526881699683004e-02 -1.164584313088448675e-02 2.932753120696161842e-02 -7.243339997228738503e-03 1.006351137659239336e-02
2.269594732670454195e-04 1.862731529625318387e+02 3.232043906706572045e-02 5.875567530964201368e-03 2.306185941141071505e-02 4.666884903655335592e-02 3.227652605989485279e-03 2.383980974230759387e-03
2.268229914398464306e-04 1.862727544923041023e+02 1.956482836312193996e+00 9.740613252345736717e-04 -3.867831962338213331e-02 2.542796062835332715e-02 1.251679058503862851e-02 -2.474747242445580336e-03
2.266535567731527286e-04 1.862725017621474422e+02 1.023857278666178594e+00 -3.402562772672619584e-02 2.042151748203439865e-02 -6.462977084492893542e-03 1.503664731768217244e-02 -5.638666396661613789e-03
2.265890732703465180e-04 1.862717863051227312e+02 2.529873332704877242e+00 -1.346450462087100952e-02 1.013471742982131885e-02 1.824634605242798913e-02 -1.211513789511928577e-02 -9.906656948067336238e-03
2.268385748538411092e-04 1.862696857916903923e+02 1.235788490387066396e+00 5.049804136583609104e-02 1.937210658639502980e-02 3.269902402621431559e-02 7.923908329217493884e-03 3.466531738492366344e-03
2.266916278044662657e-04 1.862693338061055215e+02 3.065041876656874109e+00 -7.005733916096834601e-02 -4.077586917540269168e-02 -1.274588691285791220e-02 -6.300936040300131324e-03 2.235159960645737021e-03
2.265639498081932967e-04 1.862688971880293138e+02 1.487079940568612813e+00 -1.825709185806378976e-02 2.154871947879347105e-02 2.572205288181679539e-02 -3.925865585457245788e-03 -1.688123997763784148e-02
2.264789783193307479e-04 1.862682723025475298e+02 2.051979215933465994e+00 2.363020127844893403e-02 -1.037075192629068054e-02 2.741413413681979827e-02 -2.155105203779691947e-03 -1.474874218977223483e-02
2.266970670349431225e-04 1.862663098124306202e+02 1.102962625564205545e+00 -3.256195859700848627e-02 5.761200478532901847e-04 5.177158186474133117e-02 -4.782524248302971737e-03 1.557366244293352520e-02
2.267801972179426541e-04 1.862649431780236569e+02 1.473488324197520072e+00 5.792572740717623347e-02 -2.251268045588358108e-02 2.484125304829234993e-02 -7.337009165438376779e-04 -4.940264074801147681e-03
